datetime;upper_band;middle_band;lower_band
2025-06-12 02:00:00;1.14891;1.14376;1.13860
2025-06-12 01:00:00;1.14801;1.14343;1.13886
2025-06-12 00:00:00;1.14695;1.14312;1.13929
2025-06-11 23:00:00;1.14584;1.14280;1.13977
2025-06-11 22:00:00;1.14489;1.14257;1.14024
2025-06-11 21:00:00;1.14406;1.14238;1.14070
2025-06-11 20:00:00;1.14393;1.14232;1.14071
2025-06-11 19:00:00;1.14372;1.14226;1.14080
2025-06-11 18:00:00;1.14393;1.14230;1.14067
2025-06-11 17:00:00;1.14395;1.14230;1.14066
2025-06-11 16:00:00;1.14401;1.14235;1.14070
2025-06-11 15:00:00;1.14393;1.14242;1.14091
2025-06-11 14:00:00;1.14394;1.14240;1.14085
2025-06-11 13:00:00;1.14401;1.14236;1.14071
2025-06-11 12:00:00;1.14437;1.14224;1.14011
2025-06-11 11:00:00;1.14457;1.14214;1.13970
2025-06-11 10:00:00;1.14459;1.14212;1.13965
2025-06-11 09:00:00;1.14466;1.14201;1.13937
2025-06-11 08:00:00;1.14446;1.14184;1.13922
2025-06-11 07:00:00;1.14440;1.14169;1.13899
2025-06-11 06:00:00;1.14434;1.14155;1.13876
2025-06-11 05:00:00;1.14434;1.14155;1.13876
2025-06-11 04:00:00;1.14434;1.14155;1.13876
2025-06-11 03:00:00;1.14436;1.14156;1.13876
2025-06-11 02:00:00;1.14434;1.14155;1.13876
2025-06-11 01:00:00;1.14432;1.14154;1.13876
2025-06-11 00:00:00;1.14434;1.14155;1.13876
2025-06-10 23:00:00;1.14437;1.14156;1.13875
2025-06-10 22:00:00;1.14399;1.14145;1.13892
2025-06-10 21:00:00;1.14386;1.14141;1.13897
2025-06-10 20:00:00;1.14379;1.14139;1.13899
2025-06-10 19:00:00;1.14369;1.14132;1.13894
2025-06-10 18:00:00;1.14366;1.14124;1.13883
2025-06-10 17:00:00;1.14367;1.14120;1.13874
2025-06-10 16:00:00;1.14363;1.14133;1.13903
2025-06-10 15:00:00;1.14360;1.14145;1.13930
2025-06-10 14:00:00;1.14372;1.14156;1.13939
2025-06-10 13:00:00;1.14380;1.14170;1.13960
2025-06-10 12:00:00;1.14381;1.14180;1.13979
2025-06-10 11:00:00;1.14379;1.14194;1.14009
2025-06-10 10:00:00;1.14363;1.14206;1.14050
2025-06-10 09:00:00;1.14359;1.14203;1.14048
2025-06-10 08:00:00;1.14353;1.14196;1.14039
2025-06-10 07:00:00;1.14350;1.14194;1.14037
2025-06-10 06:00:00;1.14348;1.14191;1.14033
2025-06-10 05:00:00;1.14369;1.14177;1.13986
2025-06-10 04:00:00;1.14363;1.14168;1.13973
2025-06-10 03:00:00;1.14361;1.14152;1.13944
2025-06-10 02:00:00;1.14367;1.14137;1.13906
2025-06-10 01:00:00;1.14359;1.14123;1.13886
2025-06-10 00:00:00;1.14347;1.14109;1.13871
2025-06-09 23:00:00;1.14352;1.14102;1.13851
2025-06-09 22:00:00;1.14361;1.14095;1.13828
2025-06-09 21:00:00;1.14362;1.14093;1.13824
2025-06-09 20:00:00;1.14359;1.14078;1.13798
2025-06-09 19:00:00;1.14348;1.14064;1.13781
2025-06-09 18:00:00;1.14320;1.14050;1.13780
2025-06-09 17:00:00;1.14302;1.14045;1.13789
2025-06-09 16:00:00;1.14302;1.14045;1.13788
2025-06-09 15:00:00;1.14286;1.14041;1.13797
2025-06-09 14:00:00;1.14274;1.14038;1.13802
2025-06-09 13:00:00;1.14291;1.14042;1.13793
2025-06-09 12:00:00;1.14335;1.14053;1.13772
2025-06-09 11:00:00;1.14370;1.14063;1.13755
2025-06-09 10:00:00;1.14413;1.14075;1.13736
2025-06-09 09:00:00;1.14460;1.14098;1.13737
2025-06-07 07:00:00;1.14495;1.14114;1.13733
2025-06-07 06:00:00;1.14535;1.14137;1.13740
2025-06-07 05:00:00;1.14580;1.14167;1.13754
2025-06-07 04:00:00;1.14628;1.14196;1.13764
2025-06-07 03:00:00;1.14663;1.14223;1.13782
2025-06-07 02:00:00;1.14677;1.14248;1.13819
2025-06-07 01:00:00;1.14678;1.14276;1.13875
2025-06-07 00:00:00;1.14675;1.14297;1.13919
2025-06-06 23:00:00;1.14655;1.14324;1.13993
2025-06-06 22:00:00;1.14626;1.14350;1.14074
2025-06-06 21:00:00;1.14596;1.14374;1.14153
2025-06-06 20:00:00;1.14588;1.14385;1.14182
2025-06-06 19:00:00;1.14608;1.14402;1.14197
2025-06-06 18:00:00;1.14684;1.14433;1.14182
2025-06-06 17:00:00;1.14665;1.14440;1.14216
2025-06-06 16:00:00;1.14666;1.14440;1.14214
2025-06-06 15:00:00;1.14674;1.14435;1.14196
2025-06-06 14:00:00;1.14687;1.14426;1.14166
2025-06-06 13:00:00;1.14705;1.14412;1.14119
2025-06-06 12:00:00;1.14717;1.14398;1.14079
2025-06-06 11:00:00;1.14729;1.14384;1.14039
2025-06-06 10:00:00;1.14737;1.14366;1.13995
2025-06-06 09:00:00;1.14728;1.14346;1.13964
2025-06-06 08:00:00;1.14709;1.14325;1.13940
2025-06-06 07:00:00;1.14687;1.14308;1.13929
2025-06-06 06:00:00;1.14673;1.14294;1.13915
2025-06-06 05:00:00;1.14659;1.14287;1.13914
2025-06-06 04:00:00;1.14649;1.14278;1.13907
2025-06-06 03:00:00;1.14633;1.14267;1.13901
2025-06-06 02:00:00;1.14613;1.14253;1.13893
2025-06-06 01:00:00;1.14586;1.14238;1.13890
2025-06-06 00:00:00;1.14568;1.14225;1.13881
2025-06-05 23:00:00;1.14511;1.14207;1.13903
2025-06-05 22:00:00;1.14308;1.14179;1.14049
2025-06-05 21:00:00;1.14321;1.14181;1.14041
2025-06-05 20:00:00;1.14317;1.14180;1.14042
2025-06-05 19:00:00;1.14335;1.14184;1.14033
2025-06-05 18:00:00;1.14346;1.14175;1.14004
2025-06-05 17:00:00;1.14346;1.14174;1.14001
2025-06-05 16:00:00;1.14396;1.14157;1.13918
2025-06-05 15:00:00;1.14423;1.14143;1.13864
2025-06-05 14:00:00;1.14441;1.14132;1.13822
2025-06-05 13:00:00;1.14441;1.14126;1.13811
2025-06-05 12:00:00;1.14449;1.14114;1.13779
2025-06-05 11:00:00;1.14458;1.14094;1.13730
2025-06-05 10:00:00;1.14479;1.14068;1.13656
2025-06-05 09:00:00;1.14469;1.14036;1.13603
2025-06-05 08:00:00;1.14462;1.14009;1.13557
2025-06-05 07:00:00;1.14443;1.13988;1.13532
2025-06-05 06:00:00;1.14424;1.13973;1.13521
2025-06-05 05:00:00;1.14401;1.13955;1.13509
2025-06-05 04:00:00;1.14383;1.13941;1.13500
2025-06-05 03:00:00;1.14350;1.13918;1.13486
2025-06-05 02:00:00;1.14302;1.13894;1.13486
2025-06-05 01:00:00;1.14221;1.13863;1.13504
2025-06-05 00:00:00;1.14158;1.13835;1.13513
2025-06-04 23:00:00;1.14035;1.13806;1.13578
2025-06-04 22:00:00;1.14007;1.13796;1.13585
2025-06-04 21:00:00;1.13940;1.13778;1.13616
2025-06-04 20:00:00;1.13938;1.13774;1.13611
2025-06-04 19:00:00;1.13954;1.13779;1.13604
2025-06-04 18:00:00;1.13961;1.13782;1.13602
2025-06-04 17:00:00;1.13925;1.13773;1.13621
2025-06-04 16:00:00;1.13933;1.13775;1.13617
2025-06-04 15:00:00;1.13966;1.13785;1.13604
2025-06-04 14:00:00;1.14031;1.13809;1.13587
2025-06-04 13:00:00;1.14085;1.13832;1.13580
2025-06-04 12:00:00;1.14136;1.13857;1.13578
2025-06-04 11:00:00;1.14216;1.13883;1.13550
2025-06-04 10:00:00;1.14265;1.13901;1.13537
2025-06-04 09:00:00;1.14315;1.13922;1.13529
2025-06-04 08:00:00;1.14347;1.13940;1.13532
2025-06-04 07:00:00;1.14384;1.13965;1.13547
2025-06-04 06:00:00;1.14421;1.13990;1.13560
2025-06-04 05:00:00;1.14478;1.14026;1.13575
2025-06-04 04:00:00;1.14543;1.14069;1.13595
2025-06-04 03:00:00;1.14583;1.14104;1.13624
2025-06-04 02:00:00;1.14607;1.14134;1.13661
2025-06-04 01:00:00;1.14618;1.14168;1.13718
2025-06-04 00:00:00;1.14621;1.14205;1.13788
2025-06-03 23:00:00;1.14635;1.14229;1.13824
2025-06-03 22:00:00;1.14619;1.14247;1.13874
2025-06-03 21:00:00;1.14584;1.14265;1.13946
2025-06-03 20:00:00;1.14559;1.14285;1.14012
2025-06-03 19:00:00;1.14541;1.14304;1.14068
2025-06-03 18:00:00;1.14535;1.14308;1.14081
2025-06-03 17:00:00;1.14530;1.14311;1.14091
2025-06-03 16:00:00;1.14532;1.14310;1.14088
2025-06-03 15:00:00;1.14535;1.14303;1.14070
2025-06-03 14:00:00;1.14535;1.14304;1.14073
2025-06-03 13:00:00;1.14536;1.14301;1.14067
2025-06-03 12:00:00;1.14535;1.14304;1.14073
2025-06-03 11:00:00;1.14555;1.14291;1.14027
2025-06-03 10:00:00;1.14609;1.14267;1.13926
2025-06-03 09:00:00;1.14653;1.14228;1.13804
2025-06-03 08:00:00;1.14661;1.14183;1.13704
2025-06-03 07:00:00;1.14657;1.14142;1.13627
2025-06-03 06:00:00;1.14642;1.14107;1.13573
2025-06-03 05:00:00;1.14616;1.14071;1.13527
2025-06-03 04:00:00;1.14588;1.14025;1.13462
2025-06-03 03:00:00;1.14562;1.13977;1.13392
2025-06-03 02:00:00;1.14543;1.13944;1.13345
2025-06-03 01:00:00;1.14521;1.13914;1.13308
2025-06-03 00:00:00;1.14473;1.13878;1.13283
2025-06-02 23:00:00;1.14407;1.13835;1.13262
2025-06-02 22:00:00;1.14368;1.13797;1.13227
2025-06-02 21:00:00;1.14317;1.13765;1.13214
2025-06-02 20:00:00;1.14296;1.13717;1.13138
2025-06-02 19:00:00;1.14235;1.13683;1.13130
2025-06-02 18:00:00;1.14144;1.13640;1.13136
2025-06-02 17:00:00;1.14050;1.13594;1.13137
2025-06-02 16:00:00;1.13917;1.13545;1.13172
2025-06-02 15:00:00;1.13836;1.13506;1.13176
2025-06-02 14:00:00;1.13791;1.13484;1.13177
2025-06-02 13:00:00;1.13772;1.13475;1.13178
2025-06-02 12:00:00;1.13760;1.13470;1.13179
2025-06-02 11:00:00;1.13739;1.13460;1.13181
2025-06-02 10:00:00;1.13706;1.13450;1.13193
2025-06-02 09:00:00;1.13672;1.13440;1.13207
2025-05-31 06:00:00;1.13675;1.13440;1.13206
2025-05-31 05:00:00;1.13720;1.13454;1.13188
2025-05-31 04:00:00;1.13760;1.13464;1.13169
2025-05-31 03:00:00;1.13779;1.13470;1.13161
2025-05-31 02:00:00;1.13794;1.13475;1.13156
2025-05-31 01:00:00;1.13813;1.13483;1.13153
2025-05-31 00:00:00;1.13833;1.13494;1.13155
2025-05-30 23:00:00;1.13862;1.13505;1.13147
2025-05-30 22:00:00;1.13878;1.13534;1.13191
2025-05-30 21:00:00;1.13897;1.13547;1.13196
2025-05-30 20:00:00;1.13908;1.13562;1.13215
2025-05-30 19:00:00;1.13895;1.13573;1.13250
2025-05-30 18:00:00;1.13875;1.13586;1.13297
2025-05-30 17:00:00;1.13845;1.13599;1.13353
2025-05-30 16:00:00;1.14016;1.13566;1.13117
2025-05-30 15:00:00;1.14079;1.13536;1.12993
2025-05-30 14:00:00;1.14136;1.13500;1.12863
2025-05-30 13:00:00;1.14184;1.13463;1.12741
2025-05-30 12:00:00;1.14210;1.13426;1.12642
2025-05-30 11:00:00;1.14228;1.13388;1.12548
2025-05-30 10:00:00;1.14265;1.13332;1.12400
2025-05-30 09:00:00;1.14253;1.13270;1.12286
2025-05-30 08:00:00;1.14219;1.13205;1.12192
2025-05-30 07:00:00;1.14179;1.13143;1.12108
2025-05-30 06:00:00;1.14124;1.13085;1.12046
2025-05-30 05:00:00;1.14069;1.1302;1.11971
2025-05-30 04:00:00;1.14001;1.12951;1.11901
2025-05-30 03:00:00;1.13892;1.12909;1.11926
2025-05-30 02:00:00;1.13768;1.12868;1.11967
2025-05-30 01:00:00;1.13642;1.12828;1.12015
2025-05-30 00:00:00;1.13505;1.12789;1.12074
2025-05-29 23:00:00;1.13402;1.12761;1.12119
2025-05-29 22:00:00;1.13277;1.12731;1.12185
2025-05-29 21:00:00;1.13136;1.12703;1.12270
2025-05-29 20:00:00;1.13147;1.12710;1.12273
2025-05-29 19:00:00;1.13172;1.12718;1.12264
2025-05-29 18:00:00;1.13210;1.12732;1.12254
2025-05-29 17:00:00;1.13257;1.12752;1.12246
2025-05-29 16:00:00;1.13312;1.12773;1.12234
2025-05-29 15:00:00;1.13378;1.12799;1.12221
2025-05-29 14:00:00;1.13441;1.12844;1.12247
2025-05-29 13:00:00;1.13493;1.12886;1.12279
2025-05-29 12:00:00;1.13524;1.12926;1.12327
2025-05-29 11:00:00;1.13517;1.12956;1.12395
2025-05-29 10:00:00;1.13516;1.12987;1.12458
2025-05-29 09:00:00;1.13467;1.13022;1.12578
2025-05-29 08:00:00;1.13352;1.13061;1.12771
2025-05-29 07:00:00;1.13352;1.13068;1.12785
2025-05-29 06:00:00;1.13362;1.13080;1.12798
2025-05-29 05:00:00;1.13396;1.13101;1.12806
2025-05-29 04:00:00;1.13425;1.13125;1.12824
2025-05-29 03:00:00;1.13451;1.13146;1.12841
2025-05-29 02:00:00;1.13463;1.13167;1.12870
2025-05-29 01:00:00;1.13474;1.13187;1.12900
2025-05-29 00:00:00;1.13454;1.13210;1.12966
2025-05-28 23:00:00;1.13466;1.13227;1.12989
2025-05-28 22:00:00;1.13471;1.13241;1.13011
2025-05-28 21:00:00;1.13475;1.13251;1.13027
2025-05-28 20:00:00;1.13476;1.13255;1.13033
2025-05-28 19:00:00;1.13495;1.13262;1.13030
2025-05-28 18:00:00;1.13544;1.13275;1.13005
2025-05-28 17:00:00;1.13611;1.13292;1.12973
2025-05-28 16:00:00;1.13637;1.13304;1.12971
2025-05-28 15:00:00;1.13642;1.13323;1.13004
2025-05-28 14:00:00;1.13655;1.13340;1.13025
2025-05-28 13:00:00;1.13656;1.13362;1.13067
2025-05-28 12:00:00;1.13641;1.13377;1.13114
2025-05-28 11:00:00;1.13652;1.13407;1.13162
2025-05-28 10:00:00;1.13710;1.13437;1.13164
2025-05-28 09:00:00;1.13767;1.13459;1.13151
2025-05-28 08:00:00;1.13856;1.13488;1.13119
2025-05-28 07:00:00;1.13925;1.13516;1.13106
2025-05-28 06:00:00;1.13989;1.13547;1.13105
2025-05-28 05:00:00;1.14053;1.13580;1.13106
2025-05-28 04:00:00;1.14083;1.13609;1.13134
2025-05-28 03:00:00;1.14113;1.13635;1.13157
2025-05-28 02:00:00;1.14126;1.13661;1.13196
2025-05-28 01:00:00;1.14134;1.13689;1.13244
2025-05-28 00:00:00;1.14121;1.13719;1.13317
2025-05-27 23:00:00;1.14118;1.13739;1.13360
2025-05-27 22:00:00;1.14123;1.13750;1.13378
2025-05-27 21:00:00;1.14131;1.13759;1.13386
2025-05-27 20:00:00;1.14129;1.13774;1.13419
2025-05-27 19:00:00;1.14115;1.13794;1.13473
2025-05-27 18:00:00;1.14098;1.13811;1.13523
2025-05-27 17:00:00;1.14074;1.13823;1.13573
2025-05-27 16:00:00;1.13998;1.13843;1.13687
2025-05-27 15:00:00;1.13980;1.13852;1.13724
2025-05-27 14:00:00;1.13980;1.13853;1.13725
2025-05-27 13:00:00;1.13979;1.13855;1.13732
2025-05-27 12:00:00;1.13973;1.13854;1.13734
2025-05-27 11:00:00;1.14017;1.13862;1.13707
2025-05-27 10:00:00;1.14075;1.13873;1.13670
2025-05-27 09:00:00;1.14096;1.13877;1.13659
2025-05-27 08:00:00;1.14131;1.13889;1.13647
2025-05-27 07:00:00;1.14159;1.13899;1.13639
2025-05-27 06:00:00;1.14190;1.13913;1.13636
2025-05-27 05:00:00;1.14195;1.13918;1.13640
2025-05-27 04:00:00;1.14198;1.13912;1.13627
2025-05-27 03:00:00;1.14216;1.13902;1.13588
2025-05-27 02:00:00;1.14243;1.13887;1.13531
2025-05-27 01:00:00;1.14249;1.13877;1.13505
2025-05-27 00:00:00;1.14257;1.13866;1.13476
2025-05-26 23:00:00;1.14261;1.13854;1.13448
2025-05-26 22:00:00;1.14266;1.13843;1.13419
2025-05-26 21:00:00;1.14280;1.13829;1.13378
2025-05-26 20:00:00;1.14293;1.13813;1.13333
2025-05-26 19:00:00;1.14339;1.13778;1.13218
2025-05-26 18:00:00;1.14348;1.13755;1.13163
2025-05-26 17:00:00;1.14360;1.13724;1.13088
2025-05-26 16:00:00;1.14342;1.13704;1.13065
2025-05-26 15:00:00;1.14293;1.13674;1.13055
2025-05-26 14:00:00;1.14220;1.13636;1.13052
2025-05-26 13:00:00;1.14154;1.13601;1.13049
2025-05-26 12:00:00;1.14088;1.13551;1.13015
2025-05-26 11:00:00;1.13997;1.13508;1.13018
2025-05-26 10:00:00;1.13880;1.13460;1.13041
2025-05-26 09:00:00;1.13792;1.13418;1.13043
2025-05-24 07:00:00;1.13748;1.13387;1.13025
2025-05-24 06:00:00;1.13726;1.13364;1.13002
2025-05-24 05:00:00;1.13731;1.13337;1.12943
2025-05-24 04:00:00;1.13725;1.13296;1.12867
2025-05-24 03:00:00;1.13705;1.13259;1.12814
2025-05-24 02:00:00;1.13674;1.13220;1.12766
2025-05-24 01:00:00;1.13637;1.13181;1.12725
2025-05-24 00:00:00;1.13613;1.13147;1.12681
2025-05-23 23:00:00;1.13583;1.13113;1.12643
2025-05-23 22:00:00;1.13596;1.13090;1.12584
2025-05-23 21:00:00;1.13579;1.13058;1.12536
2025-05-23 20:00:00;1.13564;1.13037;1.12510
2025-05-23 19:00:00;1.13497;1.13002;1.12506
2025-05-23 18:00:00;1.13415;1.12969;1.12522
2025-05-23 17:00:00;1.13341;1.12945;1.12550
2025-05-23 16:00:00;1.13276;1.12930;1.12585
2025-05-23 15:00:00;1.13254;1.12920;1.12586
2025-05-23 14:00:00;1.13207;1.12905;1.12603
2025-05-23 13:00:00;1.13181;1.12898;1.12616
2025-05-23 12:00:00;1.13204;1.12903;1.12603
2025-05-23 11:00:00;1.13224;1.12908;1.12591
2025-05-23 10:00:00;1.13271;1.12917;1.12563
2025-05-23 09:00:00;1.13333;1.12935;1.12538
2025-05-23 08:00:00;1.13390;1.12961;1.12532
2025-05-23 07:00:00;1.13452;1.12987;1.12523
2025-05-23 06:00:00;1.13503;1.13015;1.12528
2025-05-23 05:00:00;1.13528;1.13038;1.12548
2025-05-23 04:00:00;1.13555;1.13065;1.12575
2025-05-23 03:00:00;1.13558;1.13084;1.12610
2025-05-23 02:00:00;1.13559;1.13115;1.12671
2025-05-23 01:00:00;1.13550;1.13145;1.12741
2025-05-23 00:00:00;1.13539;1.13164;1.12790
2025-05-22 23:00:00;1.13527;1.13192;1.12857
2025-05-22 22:00:00;1.13539;1.13225;1.12910
2025-05-22 21:00:00;1.13544;1.13248;1.12951
2025-05-22 20:00:00;1.13562;1.13264;1.12966
2025-05-22 19:00:00;1.13547;1.13288;1.13030
2025-05-22 18:00:00;1.13514;1.13311;1.13107
2025-05-22 17:00:00;1.13486;1.13326;1.13165
2025-05-22 16:00:00;1.13485;1.13327;1.13170
2025-05-22 15:00:00;1.13488;1.13335;1.13183
2025-05-22 14:00:00;1.13488;1.13336;1.13183
2025-05-22 13:00:00;1.13490;1.13330;1.13170
2025-05-22 12:00:00;1.13490;1.13325;1.13160
2025-05-22 11:00:00;1.13486;1.13323;1.13160
2025-05-22 10:00:00;1.13482;1.13321;1.13160
2025-05-22 09:00:00;1.13482;1.13322;1.13161
2025-05-22 08:00:00;1.13483;1.13323;1.13162
2025-05-22 07:00:00;1.13476;1.13326;1.13175
2025-05-22 06:00:00;1.13520;1.13310;1.13101
2025-05-22 05:00:00;1.13554;1.13293;1.13033
2025-05-22 04:00:00;1.13592;1.13278;1.12964
2025-05-22 03:00:00;1.13624;1.13252;1.12880
2025-05-22 02:00:00;1.13621;1.13219;1.12817
2025-05-22 01:00:00;1.13615;1.13190;1.12766
2025-05-22 00:00:00;1.13601;1.13159;1.12718
2025-05-21 23:00:00;1.13590;1.13125;1.12660
2025-05-21 22:00:00;1.13572;1.13093;1.12614
2025-05-21 21:00:00;1.13570;1.13054;1.12539
2025-05-21 20:00:00;1.13575;1.13019;1.12463
2025-05-21 19:00:00;1.13531;1.12984;1.12437
2025-05-21 18:00:00;1.13507;1.12939;1.12372
2025-05-21 17:00:00;1.13503;1.12895;1.12288
2025-05-21 16:00:00;1.13471;1.12857;1.12242
2025-05-21 15:00:00;1.13408;1.12812;1.12215
2025-05-21 14:00:00;1.13329;1.12773;1.12217
2025-05-21 13:00:00;1.13245;1.12737;1.12229
2025-05-21 12:00:00;1.13135;1.12708;1.12282
2025-05-21 11:00:00;1.13035;1.12677;1.12318
2025-05-21 10:00:00;1.12986;1.12654;1.12323
2025-05-21 09:00:00;1.12943;1.12628;1.12312
2025-05-21 08:00:00;1.12908;1.12606;1.12305
2025-05-21 07:00:00;1.12892;1.12581;1.12271
2025-05-21 06:00:00;1.12862;1.12560;1.12258
2025-05-21 05:00:00;1.12829;1.12532;1.12235
2025-05-21 04:00:00;1.12790;1.12508;1.12225
2025-05-21 03:00:00;1.12761;1.12489;1.12218
2025-05-21 02:00:00;1.12721;1.12474;1.12227
2025-05-21 01:00:00;1.12711;1.12464;1.12217
2025-05-21 00:00:00;1.12704;1.12458;1.12211
2025-05-20 23:00:00;1.12669;1.12441;1.12213
2025-05-20 22:00:00;1.12669;1.12433;1.12198
2025-05-20 21:00:00;1.12669;1.12434;1.12198
2025-05-20 20:00:00;1.12666;1.12428;1.12189
2025-05-20 19:00:00;1.12675;1.12432;1.12189
2025-05-20 18:00:00;1.12668;1.12429;1.12191
2025-05-20 17:00:00;1.12667;1.12429;1.12191
2025-05-20 16:00:00;1.12656;1.12427;1.12199
2025-05-20 15:00:00;1.12711;1.12438;1.12165
2025-05-20 14:00:00;1.12759;1.12450;1.12141
2025-05-20 13:00:00;1.12771;1.12457;1.12144
2025-05-20 12:00:00;1.12769;1.12454;1.12139
2025-05-20 11:00:00;1.12790;1.12443;1.12096
2025-05-20 10:00:00;1.12849;1.12416;1.11984
2025-05-20 09:00:00;1.12892;1.12394;1.11896
2025-05-20 08:00:00;1.12927;1.12369;1.11811
2025-05-20 07:00:00;1.12950;1.12342;1.11734
2025-05-20 06:00:00;1.12964;1.12308;1.11653
2025-05-20 05:00:00;1.12960;1.12289;1.11618
2025-05-20 04:00:00;1.12954;1.12263;1.11572
2025-05-20 03:00:00;1.12971;1.12226;1.11481
2025-05-20 02:00:00;1.12996;1.12186;1.11375
2025-05-20 01:00:00;1.13000;1.12144;1.11288
2025-05-20 00:00:00;1.13002;1.12100;1.11198
2025-05-19 23:00:00;1.12968;1.12045;1.11122
2025-05-19 22:00:00;1.12928;1.11990;1.11052
2025-05-19 21:00:00;1.12855;1.11939;1.11022
2025-05-19 20:00:00;1.12745;1.11902;1.11059
2025-05-19 19:00:00;1.12598;1.11861;1.11124
2025-05-19 18:00:00;1.12426;1.11819;1.11212
2025-05-19 17:00:00;1.12297;1.11790;1.11283
2025-05-19 16:00:00;1.12204;1.11768;1.11333
2025-05-19 15:00:00;1.12184;1.11763;1.11341
2025-05-19 14:00:00;1.12218;1.11775;1.11331
2025-05-19 13:00:00;1.12259;1.11789;1.11319
2025-05-19 12:00:00;1.12307;1.11807;1.11308
2025-05-19 11:00:00;1.12327;1.11818;1.11309
2025-05-19 10:00:00;1.12344;1.11830;1.11316
2025-05-19 09:00:00;1.12350;1.11832;1.11315
2025-05-17 06:00:00;1.12364;1.11840;1.11315
2025-05-17 05:00:00;1.12382;1.11862;1.11341
2025-05-17 04:00:00;1.12375;1.11883;1.11391
2025-05-17 03:00:00;1.12366;1.11903;1.11440
2025-05-17 02:00:00;1.12340;1.11926;1.11512
2025-05-17 01:00:00;1.12298;1.11946;1.11594
2025-05-17 00:00:00;1.12224;1.11967;1.11711
2025-05-16 23:00:00;1.12172;1.11979;1.11785
2025-05-16 22:00:00;1.12188;1.11965;1.11742
2025-05-16 21:00:00;1.12190;1.11956;1.11722
2025-05-16 20:00:00;1.12189;1.11953;1.11716
2025-05-16 19:00:00;1.12184;1.11946;1.11708
2025-05-16 18:00:00;1.12189;1.11950;1.11710
2025-05-16 17:00:00;1.12205;1.11956;1.11707
2025-05-16 16:00:00;1.12190;1.11943;1.11695
2025-05-16 15:00:00;1.12169;1.11936;1.11703
2025-05-16 14:00:00;1.12138;1.11928;1.11719
2025-05-16 13:00:00;1.12151;1.11932;1.11713
2025-05-16 12:00:00;1.12148;1.11930;1.11713
2025-05-16 11:00:00;1.12204;1.11943;1.11682
2025-05-16 10:00:00;1.12196;1.11938;1.11680
2025-05-16 09:00:00;1.12184;1.11932;1.11679
2025-05-16 08:00:00;1.12187;1.11934;1.11681
2025-05-16 07:00:00;1.12189;1.11936;1.11682
2025-05-16 06:00:00;1.12190;1.11937;1.11685
2025-05-16 05:00:00;1.12190;1.11941;1.11693
2025-05-16 04:00:00;1.12191;1.11940;1.11689
2025-05-16 03:00:00;1.12187;1.11943;1.11699
2025-05-16 02:00:00;1.12182;1.11945;1.11709
2025-05-16 01:00:00;1.12186;1.11943;1.11699
2025-05-16 00:00:00;1.12201;1.11933;1.11664
2025-05-15 23:00:00;1.12204;1.11929;1.11654
2025-05-15 22:00:00;1.12196;1.11923;1.11650
2025-05-15 21:00:00;1.12172;1.11913;1.11653
2025-05-15 20:00:00;1.12186;1.11924;1.11661
2025-05-15 19:00:00;1.12203;1.11929;1.11655
2025-05-15 18:00:00;1.12239;1.11939;1.11639
2025-05-15 17:00:00;1.12270;1.11947;1.11624
2025-05-15 16:00:00;1.12294;1.11957;1.11619
2025-05-15 15:00:00;1.12304;1.11959;1.11614
2025-05-15 14:00:00;1.12411;1.11988;1.11565
2025-05-15 13:00:00;1.12468;1.12011;1.11555
2025-05-15 12:00:00;1.12481;1.12020;1.11560
2025-05-15 11:00:00;1.12481;1.12017;1.11554
2025-05-15 10:00:00;1.12481;1.12013;1.11546
2025-05-15 09:00:00;1.12480;1.12012;1.11544
2025-05-15 08:00:00;1.12480;1.12019;1.11559
2025-05-15 07:00:00;1.12478;1.12022;1.11566
2025-05-15 06:00:00;1.12474;1.12028;1.11582
2025-05-15 05:00:00;1.12468;1.12036;1.11605
2025-05-15 04:00:00;1.12453;1.12046;1.11639
2025-05-15 03:00:00;1.12446;1.12055;1.11664
2025-05-15 02:00:00;1.12447;1.12054;1.11660
2025-05-15 01:00:00;1.12449;1.12051;1.11654
2025-05-15 00:00:00;1.12447;1.12044;1.11641
2025-05-14 23:00:00;1.12441;1.12031;1.11621
2025-05-14 22:00:00;1.12423;1.12008;1.11593
2025-05-14 21:00:00;1.12396;1.11984;1.11571
2025-05-14 20:00:00;1.12377;1.11963;1.11548
2025-05-14 19:00:00;1.12335;1.11928;1.11522
2025-05-14 18:00:00;1.12255;1.11870;1.11485
2025-05-14 17:00:00;1.12196;1.11816;1.11435
2025-05-14 16:00:00;1.12235;1.11761;1.11287
2025-05-14 15:00:00;1.12282;1.11720;1.11157
2025-05-14 14:00:00;1.12305;1.11680;1.11055
2025-05-14 13:00:00;1.12302;1.11642;1.10982
2025-05-14 12:00:00;1.12277;1.11602;1.10927
2025-05-14 11:00:00;1.12257;1.11563;1.10870
2025-05-14 10:00:00;1.12229;1.11525;1.10821
2025-05-14 09:00:00;1.12183;1.11487;1.10792
2025-05-14 08:00:00;1.12140;1.11452;1.10765
2025-05-14 07:00:00;1.12072;1.11405;1.10739
2025-05-14 06:00:00;1.12013;1.11365;1.10718
2025-05-14 05:00:00;1.11944;1.11325;1.10706
2025-05-14 04:00:00;1.11857;1.11278;1.10699
2025-05-14 03:00:00;1.11766;1.11232;1.10699
2025-05-14 02:00:00;1.11679;1.11189;1.10699
