<TICKER>,<PER>,date,time,open,high,low,close,volume,<OPENINT>
WIG20,60,20250203,160000,2384.75,2384.75,2375.75,2380.69,1687605,0
WIG20,60,20250203,170000,2380.24,2394.73,2372.06,2390.37,4674062,0
WIG20,60,20250204,100000,2401.32,2402.52,2387.06,2394.38,1493216,0
WIG20,60,20250204,110000,2394.72,2403.05,2391.38,2402.15,1398896,0
WIG20,60,20250204,120000,2402.08,2406.04,2400.83,2404.42,1181462,0
WIG20,60,20250204,130000,2404.38,2407.43,2402.38,2405.67,1330328,0
WIG20,60,20250204,140000,2405.75,2412.59,2402.73,2412.56,1322175,0
WIG20,60,20250204,150000,2412.87,2413.24,2405.17,2405.7,1429759,0
WIG20,60,20250204,160000,2405.89,2411.69,2405.86,2411.69,1648873,0
WIG20,60,20250204,170000,2411.57,2416.11,2411.49,2414.96,4087109,0
WIG20,60,20250205,100000,2414.78,2426.76,2410.48,2412.61,1980672,0
WIG20,60,20250205,110000,2413.97,2417.04,2404.87,2404.94,1453850,0
WIG20,60,20250205,120000,2404.8,2410.68,2403.84,2407.62,1137644,0
WIG20,60,20250205,130000,2407.99,2410.21,2407.2,2409.61,1220219,0
WIG20,60,20250205,140000,2409.67,2413.31,2397.7,2399.79,1193196,0
WIG20,60,20250205,150000,2400.14,2403.47,2393.92,2396.29,1266588,0
WIG20,60,20250205,160000,2396.37,2396.37,2383.43,2383.96,1672926,0
WIG20,60,20250205,170000,2384.31,2394.72,2380.36,2394.72,5874796,0
WIG20,60,20250206,100000,2419.44,2431.37,2411.06,2431.01,1889374,0
WIG20,60,20250206,110000,2430.86,2440.04,2428.64,2434.08,2288992,0
WIG20,60,20250206,120000,2434.79,2443.94,2433.12,2436.11,1494771,0
WIG20,60,20250206,130000,2435.85,2447.87,2435.85,2444.62,1801676,0
WIG20,60,20250206,140000,2444.56,2447.7,2442.77,2447.24,1375454,0
WIG20,60,20250206,150000,2447.32,2452.54,2447.32,2449.52,1763147,0
WIG20,60,20250206,160000,2449.49,2455.56,2449.21,2453.12,1867870,0
WIG20,60,20250206,170000,2453.62,2460.45,2448.18,2460.45,5773084,0
WIG20,60,20250207,100000,2467.53,2483.36,2462.51,2480.7,2421609,0
WIG20,60,20250207,110000,2479.91,2482.03,2468.3,2475.69,1642053,0
WIG20,60,20250207,120000,2477.4,2484.18,2472.25,2475.21,1400613,0
WIG20,60,20250207,130000,2474.86,2485.24,2474.11,2484.18,1345379,0
WIG20,60,20250207,140000,2483.71,2487.89,2481.47,2487.06,1106442,0
WIG20,60,20250207,150000,2487.11,2491.11,2481.07,2488.31,1665090,0
WIG20,60,20250207,160000,2488.29,2497.37,2486.1,2495.42,2125391,0
WIG20,60,20250207,170000,2495.6,2495.6,2481.05,2488.16,5845710,0
WIG20,60,20250210,100000,2490.69,2493.18,2484.87,2487.16,1739349,0
WIG20,60,20250210,110000,2486.99,2494.65,2486.99,2491.69,1234325,0
WIG20,60,20250210,120000,2491.83,2503.09,2491.83,2502.71,3081961,0
WIG20,60,20250210,130000,2502.87,2514.39,2501.44,2507.64,3262830,0
WIG20,60,20250210,140000,2507.83,2512.59,2502.24,2512.59,1632787,0
WIG20,60,20250210,150000,2513.16,2515.39,2508.86,2510.43,1508381,0
WIG20,60,20250210,160000,2510.54,2510.6,2503.39,2505.23,1996880,0
WIG20,60,20250210,170000,2505.72,2508.55,2503.55,2507.54,4841107,0
WIG20,60,20250211,100000,2505.9,2512.51,2499.12,2509.52,1702081,0
WIG20,60,20250211,110000,2509.53,2513.03,2508.26,2509.98,2034098,0
WIG20,60,20250211,120000,2510.3,2524.52,2509.61,2521.13,1281657,0
WIG20,60,20250211,130000,2521.96,2533.4,2521.01,2525.55,1519497,0
WIG20,60,20250211,140000,2525.14,2525.23,2519.27,2521.73,1300157,0
WIG20,60,20250211,150000,2521.97,2524.97,2517.63,2517.75,1363879,0
WIG20,60,20250211,160000,2517.66,2534.69,2517.66,2533.96,1854823,0
WIG20,60,20250211,170000,2534.24,2539.54,2532.87,2535.24,4299690,0
WIG20,60,20250212,100000,2540.45,2569.28,2539.45,2565.35,2801424,0
WIG20,60,20250212,110000,2565.13,2569.26,2558.9,2566.9,2414084,0
WIG20,60,20250212,120000,2567.11,2574.68,2564.39,2570.5,2391262,0
WIG20,60,20250212,130000,2570.51,2577.52,2568.45,2568.94,3212796,0
WIG20,60,20250212,140000,2568.71,2570.81,2563,2568.61,1826373,0
WIG20,60,20250212,150000,2568.39,2571.55,2544.65,2544.65,2634040,0
WIG20,60,20250212,160000,2545.43,2554.53,2540.49,2553.31,2795497,0
WIG20,60,20250212,170000,2553.88,2568.72,2550.15,2568.72,6205960,0
WIG20,60,20250213,100000,2588.58,2612.05,2588.3,2589.11,3235912,0
WIG20,60,20250213,110000,2589.37,2597.14,2579.2,2583.26,2846860,0
WIG20,60,20250213,120000,2583.23,2585.48,2579.41,2580.84,2250545,0
WIG20,60,20250213,130000,2581.17,2591.78,2580.25,2587.78,2540442,0
WIG20,60,20250213,140000,2587.49,2588.34,2583.35,2586.21,2163366,0
WIG20,60,20250213,150000,2586.2,2590.82,2583.86,2589.25,2280161,0
WIG20,60,20250213,160000,2589.55,2594.38,2583.71,2584.02,2793191,0
WIG20,60,20250213,170000,2586.3,2594.92,2584.52,2594.92,6029336,0
WIG20,60,20250214,100000,2594.1,2594.86,2585.82,2588.57,1710024,0
WIG20,60,20250214,110000,2588.57,2603.79,2587.95,2599.36,2499770,0
WIG20,60,20250214,120000,2599.46,2601.71,2589.61,2594.66,2472970,0
WIG20,60,20250214,130000,2594.22,2601.74,2593.99,2600.4,1924681,0
WIG20,60,20250214,140000,2600.83,2602.26,2596.47,2601.61,1522397,0
WIG20,60,20250214,150000,2601.65,2603.72,2594.42,2600.12,1782795,0
WIG20,60,20250214,160000,2599.92,2599.92,2579.85,2581.62,2739509,0
WIG20,60,20250214,170000,2581.3,2584.37,2565.59,2575.77,5941048,0
WIG20,60,20250217,100000,2565.35,2599.14,2564.13,2591.32,2035904,0
WIG20,60,20250217,110000,2591.35,2596.57,2590.77,2594.99,1501046,0
WIG20,60,20250217,120000,2595.09,2608.32,2594.62,2595.72,1567557,0
WIG20,60,20250217,130000,2595.98,2599.83,2591.03,2599.14,1217856,0
WIG20,60,20250217,140000,2598.86,2601.53,2596.99,2598.31,1268507,0
WIG20,60,20250217,150000,2598.21,2599.33,2594.71,2597.48,1264158,0
WIG20,60,20250217,160000,2597,2610.75,2594.09,2606.25,1896411,0
WIG20,60,20250217,170000,2606.77,2606.94,2594.77,2596.79,3621640,0
WIG20,60,20250218,100000,2612.52,2624.4,2610.54,2622.32,4162669,0
WIG20,60,20250218,110000,2622.46,2630.55,2622.46,2628.66,2300255,0
WIG20,60,20250218,120000,2628.55,2629.8,2624.61,2627.85,1803642,0
WIG20,60,20250218,130000,2627.89,2633.31,2627.89,2630.27,1924702,0
WIG20,60,20250218,140000,2630.33,2633.76,2628.39,2631.94,1844343,0
WIG20,60,20250218,150000,2632.26,2645.95,2630.24,2645.65,2897620,0
WIG20,60,20250218,160000,2645.78,2661.32,2644.63,2644.89,3291395,0
WIG20,60,20250218,170000,2644.6,2675.7,2642.79,2671.05,9083397,0
WIG20,60,20250219,100000,2681.55,2694.82,2664.62,2664.62,3930494,0
WIG20,60,20250219,110000,2664.14,2685.55,2658.58,2658.58,4620744,0
WIG20,60,20250219,120000,2659.23,2660.42,2639.02,2645.22,4554107,0
WIG20,60,20250219,130000,2645.12,2645.12,2624.34,2630.39,2549461,0
WIG20,60,20250219,140000,2630.53,2633.73,2619.2,2621.97,1698814,0
WIG20,60,20250219,150000,2622.1,2628.24,2619.79,2625.36,1832593,0
WIG20,60,20250219,160000,2624.43,2633.12,2621.52,2631.89,2749384,0
WIG20,60,20250219,170000,2631.76,2640.95,2630.8,2634.88,7059860,0
WIG20,60,20250220,100000,2625.46,2626.81,2609.6,2613.05,2479034,0
WIG20,60,20250220,110000,2613.29,2631.44,2612.84,2629.88,2055605,0
WIG20,60,20250220,120000,2629.65,2629.65,2612.8,2627.44,2035622,0
WIG20,60,20250220,130000,2627.44,2635.34,2623.65,2626.26,2017277,0
WIG20,60,20250220,140000,2625.73,2631.77,2625.73,2629.82,1658680,0
WIG20,60,20250220,150000,2630.04,2630.95,2624.91,2629.94,1797909,0
WIG20,60,20250220,160000,2630.25,2631.23,2617.55,2620.88,3131794,0
WIG20,60,20250220,170000,2619.83,2619.83,2609.21,2613.76,7319114,0
WIG20,60,20250221,100000,2613.83,2637.62,2613.83,2615,2220463,0
WIG20,60,20250221,110000,2615.06,2628.79,2614.11,2625.6,2265972,0
WIG20,60,20250221,120000,2625.69,2629.49,2623.82,2627.06,1783363,0
WIG20,60,20250221,130000,2626.81,2632.78,2622.47,2624.84,1644184,0
WIG20,60,20250221,140000,2624.87,2628.64,2620.78,2626.48,1157014,0
WIG20,60,20250221,150000,2626.55,2629.24,2623.68,2627.41,1854279,0
WIG20,60,20250221,160000,2627.31,2628.92,2620.12,2626.1,1793360,0
WIG20,60,20250221,170000,2626,2626.74,2612.7,2618.17,5992587,0
WIG20,60,20250224,100000,2619.17,2619.17,2578.73,2587.12,2004899,0
WIG20,60,20250224,110000,2587.19,2599.23,2586.65,2591.46,1937685,0
WIG20,60,20250224,120000,2591.07,2592.81,2581.97,2581.97,1471035,0
WIG20,60,20250224,130000,2582.37,2589.12,2581.85,2583.6,1278266,0
WIG20,60,20250224,140000,2583.8,2583.8,2570.96,2576.04,1740025,0
WIG20,60,20250224,150000,2575.52,2577.12,2569.85,2574.57,1552850,0
WIG20,60,20250224,160000,2574.57,2574.57,2557.63,2558.13,2437707,0
WIG20,60,20250224,170000,2559.07,2561.06,2550.89,2555.74,6677840,0
WIG20,60,20250225,100000,2545.89,2566.42,2545.89,2550.69,3192549,0
WIG20,60,20250225,110000,2550.1,2566.18,2548.6,2555.52,2571621,0
WIG20,60,20250225,120000,2555.26,2563.75,2554.62,2559.64,1765652,0
WIG20,60,20250225,130000,2559.75,2580.12,2559.75,2578.96,2053502,0
WIG20,60,20250225,140000,2578.6,2589.27,2577.2,2588.88,2810861,0
WIG20,60,20250225,150000,2589.04,2589.82,2582.55,2586.92,1786517,0
WIG20,60,20250225,160000,2587.15,2587.27,2565.87,2566.59,2284592,0
WIG20,60,20250225,170000,2566.75,2572.27,2556.18,2572.05,6572922,0
WIG20,60,20250226,100000,2591.88,2606.65,2591.88,2598.72,4486547,0
WIG20,60,20250226,110000,2598.45,2611.18,2596.79,2603.08,2779945,0
WIG20,60,20250226,120000,2603.49,2607.56,2600.17,2600.9,2358259,0
WIG20,60,20250226,130000,2600.89,2608.37,2599.02,2602.46,2623154,0
WIG20,60,20250226,140000,2602.74,2613.64,2601.32,2611.34,2555908,0
WIG20,60,20250226,150000,2611.36,2617.1,2608.63,2611.18,2925346,0
WIG20,60,20250226,160000,2611.18,2611.6,2605.43,2607.93,2484759,0
WIG20,60,20250226,170000,2607.72,2620.35,2607.08,2620.35,8613153,0
WIG20,60,20250227,100000,2620.31,2620.31,2595.51,2617.87,5041512,0
WIG20,60,20250227,110000,2618.55,2632.75,2618.2,2629.04,3286308,0
WIG20,60,20250227,120000,2629.09,2630.37,2620.87,2629.04,2518184,0
WIG20,60,20250227,130000,2628.78,2632.28,2626.11,2629.34,1774427,0
WIG20,60,20250227,140000,2629.59,2631.34,2615.01,2615.01,2044090,0
WIG20,60,20250227,150000,2615.39,2616.71,2602.36,2603.75,2125309,0
WIG20,60,20250227,160000,2603.73,2611.87,2587.57,2590.55,3221313,0
WIG20,60,20250227,170000,2590.25,2596.74,2585.19,2590.06,7317804,0
WIG20,60,20250228,100000,2560.46,2573.62,2556.49,2572.91,2977194,0
WIG20,60,20250228,110000,2572.16,2573.95,2560.26,2569.14,2352272,0
WIG20,60,20250228,120000,2569.7,2577.38,2566.72,2571.53,1686324,0
WIG20,60,20250228,130000,2571.26,2583.86,2571.26,2583.86,1691131,0
WIG20,60,20250228,140000,2583.79,2584.13,2570.43,2576.87,1771687,0
WIG20,60,20250228,150000,2577.22,2577.84,2569.79,2576.98,2147271,0
WIG20,60,20250228,160000,2577.27,2586.65,2573.6,2586.52,2232721,0
WIG20,60,20250228,170000,2586.96,2590.08,2579.52,2579.52,26411416,0
WIG20,60,20250303,100000,2572.09,2582.34,2546.72,2554.68,2511443,0
WIG20,60,20250303,110000,2556.12,2565,2552.68,2558.81,2275410,0
WIG20,60,20250303,120000,2559.42,2570.85,2556.75,2569.5,1987217,0
WIG20,60,20250303,130000,2569.6,2573.17,2565.8,2571.09,1023211,0
WIG20,60,20250303,140000,2571.61,2595.25,2571.08,2595.25,2112494,0
WIG20,60,20250303,150000,2596.13,2597.94,2590.44,2596.38,1624512,0
WIG20,60,20250303,160000,2596.47,2608.14,2595.31,2599.77,2552097,0
WIG20,60,20250303,170000,2599.84,2601.65,2592.78,2601.65,6684287,0
WIG20,60,20250304,100000,2561.98,2567.84,2532.02,2540.13,2841005,0
WIG20,60,20250304,110000,2539.99,2540.72,2527.1,2527.47,2278493,0
WIG20,60,20250304,120000,2527.44,2537.03,2523.78,2533.52,1616959,0
WIG20,60,20250304,130000,2534.38,2536.5,2531.05,2532.97,1723691,0
WIG20,60,20250304,140000,2532.39,2532.53,2522.99,2523.82,1995565,0
WIG20,60,20250304,150000,2523.38,2524.79,2509.49,2509.49,3266340,0
WIG20,60,20250304,160000,2508.87,2520.25,2508.87,2516.69,2513811,0
WIG20,60,20250304,170000,2515.98,2515.98,2499.54,2499.54,9195657,0
WIG20,60,20250305,100000,2552.17,2575.63,2552.17,2572.36,2705319,0
WIG20,60,20250305,110000,2572.62,2592.7,2569.73,2590.74,2497643,0
WIG20,60,20250305,120000,2590.74,2592.16,2579.05,2579.65,2078006,0
WIG20,60,20250305,130000,2579.59,2587.55,2578.77,2579.45,1468944,0
WIG20,60,20250305,140000,2579.32,2582.32,2578.08,2579.12,1965493,0
WIG20,60,20250305,150000,2579.36,2584.74,2578.87,2579.99,1897089,0
WIG20,60,20250305,160000,2580.21,2587.45,2576.02,2582.62,2418344,0
WIG20,60,20250305,170000,2583.92,2593.13,2581.25,2591.79,9134197,0
WIG20,60,20250306,100000,2602.03,2631.44,2600.84,2618.23,4454305,0
WIG20,60,20250306,110000,2617.23,2620.82,2605.87,2607.08,2152742,0
WIG20,60,20250306,120000,2607.17,2609.01,2597,2597.25,2032708,0
WIG20,60,20250306,130000,2597.32,2615.56,2593.58,2610.75,1939164,0
WIG20,60,20250306,140000,2610.85,2618.72,2608.29,2616.51,1560298,0
WIG20,60,20250306,150000,2616.36,2618.7,2609.92,2612.92,1818382,0
WIG20,60,20250306,160000,2613.3,2624.93,2611.23,2624.56,2649611,0
WIG20,60,20250306,170000,2624.32,2639.94,2623.66,2638.92,10939871,0
WIG20,60,20250307,100000,2622.4,2625.68,2613.67,2624.68,3108754,0
WIG20,60,20250307,110000,2624.41,2650.01,2623.1,2645.19,2841700,0
WIG20,60,20250307,120000,2644.26,2644.28,2632.35,2636.04,1522639,0
WIG20,60,20250307,130000,2635.89,2644.06,2633.91,2641.04,1410785,0
WIG20,60,20250307,140000,2640.95,2641.34,2626.31,2629.35,1578476,0
WIG20,60,20250307,150000,2629.88,2638.25,2616.03,2616.03,1704586,0
WIG20,60,20250307,160000,2615.98,2623.1,2611.4,2618.21,2119637,0
WIG20,60,20250307,170000,2621.9,2642.59,2621.9,2642.59,8917005,0
WIG20,60,20250310,100000,2639.39,2639.39,2586.73,2589.95,1579809,0
WIG20,60,20250310,110000,2589.48,2608.33,2587.18,2596.31,1376242,0
WIG20,60,20250310,120000,2596.34,2600.35,2592.35,2598.43,1693917,0
WIG20,60,20250310,130000,2598.16,2598.27,2588.2,2591.33,1285702,0
WIG20,60,20250310,140000,2591.52,2594.08,2582,2587.14,1869438,0
WIG20,60,20250310,150000,2587.23,2591.25,2580.17,2588.41,1537668,0
WIG20,60,20250310,160000,2588.67,2588.67,2571.15,2579.5,2086851,0
WIG20,60,20250310,170000,2581.01,2592.11,2581.01,2589.87,8716941,0
WIG20,60,20250311,100000,2599.9,2626.1,2597.49,2613.3,2435135,0
WIG20,60,20250311,110000,2613.11,2621.86,2608.43,2611.13,2352925,0
WIG20,60,20250311,120000,2609.76,2613.06,2605.8,2608.78,1919839,0
WIG20,60,20250311,130000,2608.48,2608.48,2595.05,2601.94,1819129,0
WIG20,60,20250311,140000,2602.35,2602.35,2593.56,2598.1,1368608,0
WIG20,60,20250311,150000,2597.82,2605.07,2592.74,2596.25,1315112,0
WIG20,60,20250311,160000,2596.44,2601.76,2570.78,2576.3,2360266,0
WIG20,60,20250311,170000,2573.73,2592.17,2573.73,2584.04,8718504,0
WIG20,60,20250312,100000,2606.16,2617.4,2606.15,2616.6,2346435,0
WIG20,60,20250312,110000,2616.13,2620.75,2613.21,2615.36,1867829,0
WIG20,60,20250312,120000,2615.83,2618.79,2611.52,2617.81,1478860,0
WIG20,60,20250312,130000,2617.84,2622.65,2615.1,2616.97,1604319,0
WIG20,60,20250312,140000,2616.99,2623.69,2614.83,2622.29,1824547,0
WIG20,60,20250312,150000,2622,2630.38,2620.65,2623.11,3012958,0
WIG20,60,20250312,160000,2622.86,2628.52,2614.55,2617.9,3436984,0
WIG20,60,20250312,170000,2619.93,2626.79,2613.39,2626.79,10977557,0
WIG20,60,20250313,100000,2631.14,2642.44,2631.14,2641.45,6113260,0
WIG20,60,20250313,110000,2641.75,2666.72,2641.75,2666.72,4012442,0
WIG20,60,20250313,120000,2666.53,2691.37,2666.53,2684.08,3531634,0
WIG20,60,20250313,130000,2683.22,2685.13,2677.95,2678.65,1928852,0
WIG20,60,20250313,140000,2679.9,2680.74,2667.82,2674.9,2520401,0
WIG20,60,20250313,150000,2674.47,2682.16,2668.76,2669.53,4049206,0
WIG20,60,20250313,160000,2669.97,2690.35,2668.21,2683.85,3860527,0
WIG20,60,20250313,170000,2686.26,2690.91,2676.41,2683.05,13716922,0
WIG20,60,20250314,100000,2689.25,2729.22,2675.64,2725.4,5861612,0
WIG20,60,20250314,110000,2724.74,2730.44,2717.57,2723.79,4028059,0
WIG20,60,20250314,120000,2723.33,2727.73,2717.48,2727.16,2397493,0
WIG20,60,20250314,130000,2726.68,2733.81,2721.6,2726.36,2243602,0
WIG20,60,20250314,140000,2726.46,2732.26,2722.51,2723.89,3308382,0
WIG20,60,20250314,150000,2723.7,2738.62,2721.84,2734.62,2042285,0
WIG20,60,20250314,160000,2734.01,2740.24,2729.67,2739.34,3501241,0
WIG20,60,20250314,170000,2741.4,2764.34,2738.71,2754.38,13502113,0
WIG20,60,20250317,100000,2761.47,2780.81,2753.96,2762.36,2694011,0
WIG20,60,20250317,110000,2761.51,2771.14,2752.48,2766.15,3324233,0
WIG20,60,20250317,120000,2766.02,2769.52,2762.19,2763.85,1658636,0
WIG20,60,20250317,130000,2763.82,2777.56,2763.64,2775.8,2138721,0
WIG20,60,20250317,140000,2775.81,2778.17,2760.95,2762.41,2766142,0
WIG20,60,20250317,150000,2762.24,2778.51,2758.09,2771.21,2810655,0
WIG20,60,20250317,160000,2770.7,2775.69,2763.78,2771.57,2440306,0
WIG20,60,20250317,170000,2774.76,2783.2,2772.25,2777.61,7532345,0
WIG20,60,20250318,100000,2792.96,2823.25,2792.96,2822.43,3805246,0
WIG20,60,20250318,110000,2823.01,2827.92,2811.7,2813.12,2486658,0
WIG20,60,20250318,120000,2813.06,2815.14,2786.4,2791.11,2442992,0
WIG20,60,20250318,130000,2791.47,2797.91,2786.46,2789.17,2155017,0
WIG20,60,20250318,140000,2788.86,2792.96,2783.31,2787.69,1787996,0
WIG20,60,20250318,150000,2788.07,2792.97,2784.21,2788.06,1729045,0
WIG20,60,20250318,160000,2788.08,2795.91,2785.87,2791.21,2403879,0
WIG20,60,20250318,170000,2790.84,2799.02,2784.8,2799.02,8920525,0
WIG20,60,20250319,100000,2782.47,2798.6,2767.15,2784.14,3661721,0
WIG20,60,20250319,110000,2783.65,2786.63,2778.15,2779.61,3263296,0
WIG20,60,20250319,120000,2780.96,2781.1,2773.28,2780.85,2816504,0
WIG20,60,20250319,130000,2781.54,2790.71,2781.54,2783.08,4693010,0
WIG20,60,20250319,140000,2783.18,2787.08,2780.84,2783.89,1506742,0
WIG20,60,20250319,150000,2783.71,2788.6,2781.92,2786.61,1474021,0
WIG20,60,20250319,160000,2786.87,2794.62,2786.23,2792.66,2905465,0
WIG20,60,20250319,170000,2792.6,2797.91,2773.3,2779.33,8239808,0
WIG20,60,20250320,100000,2782,2782.62,2758.5,2758.5,2436848,0
WIG20,60,20250320,110000,2757.59,2757.9,2745.3,2752.23,2858883,0
WIG20,60,20250320,120000,2752.52,2752.56,2733.86,2742.31,1816171,0
WIG20,60,20250320,130000,2742.4,2746.82,2739.07,2739.07,1608115,0
WIG20,60,20250320,140000,2739.34,2741.5,2731.07,2731.61,2577593,0
WIG20,60,20250320,150000,2731.61,2739.04,2728.11,2738.04,2149090,0
WIG20,60,20250320,160000,2738.1,2752.63,2738.1,2745.43,2902799,0
WIG20,60,20250320,170000,2745.42,2753.23,2744.18,2753.23,8794017,0
WIG20,60,20250321,100000,2738.76,2754.69,2714.44,2720.83,3948381,0
WIG20,60,20250321,110000,2722.16,2722.39,2706.24,2710.37,2798776,0
WIG20,60,20250321,120000,2710.64,2722.94,2709.37,2720.68,3023662,0
WIG20,60,20250321,130000,2720.38,2736.5,2719.08,2727.04,2363240,0
WIG20,60,20250321,140000,2727.52,2731.66,2720.29,2723.38,1726719,0
WIG20,60,20250321,150000,2723.64,2732.6,2717.43,2729.75,2055947,0
WIG20,60,20250321,160000,2728.76,2730.27,2710.69,2712.95,4839963,0
WIG20,60,20250321,170000,2713.32,2726.32,2711.16,2725.07,34698706,0
WIG20,60,20250324,100000,2758.25,2759.79,2742.84,2751.36,3195257,0
WIG20,60,20250324,110000,2751.76,2753.11,2740.97,2747.11,1503237,0
WIG20,60,20250324,120000,2747.49,2755.62,2746.46,2755.07,1988874,0
WIG20,60,20250324,130000,2754.93,2759.7,2754.53,2754.85,1722547,0
WIG20,60,20250324,140000,2754.33,2758.84,2746,2747.22,1835483,0
WIG20,60,20250324,150000,2747.67,2759.86,2747.33,2756.96,1737715,0
WIG20,60,20250324,160000,2757.2,2769.18,2755.25,2766.1,3563108,0
WIG20,60,20250324,170000,2766.29,2769.24,2761.95,2767.76,6116780,0
WIG20,60,20250325,100000,2774.97,2783.82,2758.92,2782.97,3741742,0
WIG20,60,20250325,110000,2783.71,2792.78,2779.14,2792.03,2564127,0
WIG20,60,20250325,120000,2791.89,2806.71,2789.48,2796.22,2965515,0
WIG20,60,20250325,130000,2796.31,2805.35,2796.1,2801.54,3309917,0
WIG20,60,20250325,140000,2801.44,2802.14,2790.47,2791.85,2663117,0
WIG20,60,20250325,150000,2791.96,2799.13,2790.32,2793.03,2231904,0
WIG20,60,20250325,160000,2792.8,2794.62,2788.72,2791.43,2673253,0
WIG20,60,20250325,170000,2791.84,2800.29,2791.84,2800.29,7377739,0
WIG20,60,20250326,100000,2797.22,2804.1,2754.91,2762.53,4664513,0
WIG20,60,20250326,110000,2762.27,2767.31,2759.53,2760.57,2456864,0
WIG20,60,20250326,120000,2760.94,2772.67,2757.89,2769.98,1849514,0
WIG20,60,20250326,130000,2769.81,2771.73,2767.57,2768.93,1757673,0
WIG20,60,20250326,140000,2768.74,2771.92,2765.45,2768.38,2763411,0
WIG20,60,20250326,150000,2768.03,2769.01,2757.3,2758.31,2341795,0
WIG20,60,20250326,160000,2758.36,2768.14,2757.73,2763.22,3249915,0
WIG20,60,20250326,170000,2762.13,2770.85,2760.75,2769.17,6865534,0
WIG20,60,20250327,100000,2756.51,2761.56,2735.88,2761.56,2221509,0
WIG20,60,20250327,110000,2761.58,2768.11,2753.61,2764.55,1623592,0
WIG20,60,20250327,120000,2764.47,2768.8,2757.69,2758.48,1569170,0
WIG20,60,20250327,130000,2759.01,2764.66,2751.44,2760.11,1293003,0
WIG20,60,20250327,140000,2759.94,2759.94,2747.78,2752.32,1514897,0
WIG20,60,20250327,150000,2752.4,2765.06,2751.02,2764.19,1670397,0
WIG20,60,20250327,160000,2764.91,2784.32,2762.71,2783.18,2984172,0
WIG20,60,20250327,170000,2782.67,2791.7,2776.81,2780.04,7378700,0
WIG20,60,20250328,100000,2762.11,2763.26,2748.29,2762.55,2437620,0
WIG20,60,20250328,110000,2762.33,2764.58,2747.13,2750.82,2275529,0
WIG20,60,20250328,120000,2750.37,2760.68,2750.28,2754.36,1842324,0
WIG20,60,20250328,130000,2754.04,2763.4,2753.92,2761.57,1269366,0
WIG20,60,20250328,140000,2761.67,2762.38,2756.61,2757.51,1424382,0
WIG20,60,20250328,150000,2757.1,2776.12,2756.13,2756.13,1881210,0
WIG20,60,20250328,160000,2756.2,2757.65,2745.34,2745.59,3062293,0
WIG20,60,20250328,170000,2745.66,2755.22,2741.31,2747.7,7195122,0
WIG20,60,20250331,100000,2707.63,2718.58,2703.77,2717.29,2472975,0
WIG20,60,20250331,110000,2717.41,2721.81,2709.43,2713.43,1709361,0
WIG20,60,20250331,120000,2713.52,2713.75,2694.97,2698.04,1887893,0
WIG20,60,20250331,130000,2697.77,2698.8,2691.02,2692.73,2490596,0
WIG20,60,20250331,140000,2692.7,2695.69,2687.71,2691.65,2906817,0
WIG20,60,20250331,150000,2691.8,2693.64,2685.55,2688.74,2914791,0
WIG20,60,20250331,160000,2688.42,2689.63,2672.82,2683.09,2840815,0
WIG20,60,20250331,170000,2682.35,2689.05,2668.15,2689.05,14413896,0
WIG20,60,20250401,100000,2704.15,2732.08,2704.13,2732.08,3896890,0
WIG20,60,20250401,110000,2732.4,2746.22,2730.81,2742.42,3767439,0
WIG20,60,20250401,120000,2743.4,2750.32,2742.63,2744.21,2026177,0
WIG20,60,20250401,130000,2744.16,2745.51,2738.46,2744.22,2009351,0
WIG20,60,20250401,140000,2744,2744,2728.24,2734.46,1947163,0
WIG20,60,20250401,150000,2734.18,2739.72,2734.03,2737.14,1773424,0
WIG20,60,20250401,160000,2736.89,2742.98,2733.12,2737.39,2681492,0
WIG20,60,20250401,170000,2737.78,2737.78,2722,2735.15,6628876,0
WIG20,60,20250402,100000,2732.51,2748.48,2724.07,2731.94,1637734,0
WIG20,60,20250402,110000,2731.8,2731.8,2713.69,2719.46,1280353,0
WIG20,60,20250402,120000,2718.75,2728.58,2718.57,2726.43,1146897,0
WIG20,60,20250402,130000,2726.58,2726.67,2718.63,2720.9,1144473,0
WIG20,60,20250402,140000,2720.74,2726.21,2718.95,2721.56,1362368,0
WIG20,60,20250402,150000,2721.65,2723.91,2718.56,2723.88,1902321,0
WIG20,60,20250402,160000,2723.97,2742.23,2720.34,2741.3,2180708,0
WIG20,60,20250402,170000,2740.44,2749.43,2736.14,2747.99,6676681,0
WIG20,60,20250403,100000,2699.72,2711.35,2688.79,2703.86,2437706,0
WIG20,60,20250403,110000,2703.59,2709.31,2700.91,2702.86,1450911,0
WIG20,60,20250403,120000,2703.1,2703.1,2682.4,2682.81,1838420,0
WIG20,60,20250403,130000,2683.34,2684.82,2670.95,2670.95,1343464,0
WIG20,60,20250403,140000,2671.28,2671.92,2652.9,2662.41,1735923,0
WIG20,60,20250403,150000,2661.26,2663.55,2648.13,2648.13,2075316,0
WIG20,60,20250403,160000,2647.4,2648.15,2634.29,2647.25,2080568,0
WIG20,60,20250403,170000,2647.56,2648.44,2635.76,2635.76,8099444,0
WIG20,60,20250404,100000,2622.44,2622.81,2581.48,2585.04,3264377,0
WIG20,60,20250404,110000,2585.36,2597.55,2582.95,2584.81,2299746,0
WIG20,60,20250404,120000,2585.69,2585.72,2560.98,2561.54,2623293,0
